School Code,District Code,Region,Grade 2012,Ach 2012,Grth 2012,Grade 2011,Ach 2011,Grth 2011,Grade 2010,Ach 2010,Grth 2010,FRL 2012,FRL 2011,FRL 2010,Asian 2012,Black 2012,hisp 2012,White 2012,Asian 2011,Black 2011,hisp 2011,White 2011,Asian 2010,Black 2010,hisp 2010,White 2010
6953,1020,Pikes Peak,12,11,10,10,10,9,9,10,7,12.96%,11.8%,11.8%,0.046296296,0.018518519,0.098765432,0.768518519,0.047770701,0.02866242,0.140127389,0.729299363,0.047770701,0.02866242,0.140127389,0.729299363
4908,2610,Northwest,4,6,5,1,5,1,1,5,1,65.06%,53.0%,53.0%,0,0,0.14893617,0.79787234,0.012987013,0,0.12987013,0.818181818,0.012987013,0,0.12987013,0.818181818
3890,1010,Pikes Peak,5,3,6,4,5,4,1,5,2,93.45%,94.3%,94.3%,0.007009346,0.205607477,0.455607477,0.245327103,0.01010101,0.179292929,0.487373737,0.247474747,0.01010101,0.179292929,0.487373737,0.247474747
6960,1040,Pikes Peak,7,6,8,7,6,9,7,6,6,54.35%,42.9%,42.9%,0.037647059,0.051764706,0.249411765,0.602352941,0.042016807,0.052521008,0.222689076,0.628151261,0.042016807,0.052521008,0.222689076,0.628151261
6961,900,Metro,8,9,8,9,9,9,12,9,10,13.50%,13.7%,13.7%,0.020072993,0.020072993,0.127737226,0.78649635,0.022767075,0.014010508,0.126094571,0.795096322,0.022767075,0.014010508,0.126094571,0.795096322
6962,480,Metro,6,6,6,6,6,6,6,6,6,46.39%,43.5%,43.5%,0,0.002257336,0.616252822,0.356659142,0,0.002257336,0.627539503,0.334085779,0,0.002257336,0.627539503,0.334085779
822,2690,Pikes Peak,1,1,3,1,3,1,1,5,1,90.60%,88.2%,88.2%,0,0.020501139,0.838268793,0.127562642,0,0.041763341,0.791183295,0.153132251,0,0.041763341,0.791183295,0.153132251
1323,1560,North Central,6,8,6,8,8,6,12,9,11,37.01%,28.6%,28.6%,0.003558719,0,0.071174377,0.90747331,0.003289474,0,0.078947368,0.891447368,0.003289474,0,0.078947368,0.891447368
6970,880,Metro,6,3,7,2,3,3,5,3,5,73.67%,69.2%,69.2%,0.079545455,0.349173554,0.410123967,0.091942149,0.074074074,0.350823045,0.383744856,0.099794239,0.074074074,0.350823045,0.383744856,0.099794239
2876,70,Metro,6,3,6,3,3,5,1,2,1,88.40%,85.0%,85.0%,0.043715847,0.00273224,0.838797814,0.101092896,0.049723757,0.008287293,0.825966851,0.099447514,0.049723757,0.008287293,0.825966851,0.099447514
832,1490,Northeast,1,3,4,5,5,6,1,6,3,74.14%,73.4%,73.4%,0,0,0.358208955,0.641791045,0.013513514,0,0.378378378,0.608108108,0.013513514,0,0.378378378,0.608108108
7052,3130,North Central,6,6,7,6,6,7,9,6,9,49.06%,51.4%,51.4%,0.002096436,0.004192872,0.299790356,0.689727463,0,0,0.288840263,0.70678337,0,0,0.288840263,0.70678337
9036,10,Metro,6,6,6,9,6,9,6,7,11,70.25%,70.3%,70.3%,0.004219409,0.012658228,0.696202532,0.229957806,0.006329114,0.008438819,0.67721519,0.242616034,0.006329114,0.008438819,0.67721519,0.242616034
5602,990,Pikes Peak,5,6,6,1,6,1,5,6,5,48.33%,51.6%,51.6%,0.014583333,0.10625,0.270833333,0.508333333,0.011737089,0.14084507,0.232394366,0.507042254,0.011737089,0.14084507,0.232394366,0.507042254
852,2700,Pikes Peak,6,7,5,6,9,6,9,9,7,42.39%,49.4%,49.4%,0,0,0.141304348,0.858695652,0,0,0.192771084,0.807228916,0,0,0.192771084,0.807228916
4950,40,Metro,9,7,6,9,8,6,8,8,9,9.64%,9.6%,9.6%,0.014388489,0.01294964,0.205755396,0.730935252,0.010447761,0.011940299,0.2,0.73880597,0.010447761,0.011940299,0.2,0.73880597
3556,1350,Northwest,6,6,5,7,7,6,6,6,6,44.95%,32.9%,32.9%,0,0.002824859,0.144067797,0.827683616,0,0.002985075,0.170149254,0.8,0,0.002985075,0.170149254,0.8
9050,880,Metro,5,1,6,3,2,6,5,2,9,99.13%,97.8%,97.8%,0.015228426,0.07106599,0.883248731,0.02284264,0.012594458,0.042821159,0.911838791,0.022670025,0.012594458,0.042821159,0.911838791,0.022670025
9052,1420,Metro,6,9,6,6,9,5,6,9,6,14.62%,11.1%,11.1%,0.011538462,0,0.132692308,0.826923077,0.009124088,0.003649635,0.155109489,0.799270073,0.009124088,0.003649635,0.155109489,0.799270073
9055,1560,North Central,6,6,5,6,6,6,7,6,6,62.81%,57.5%,57.5%,0.010050251,0.005025126,0.296482412,0.658291457,0.014150943,0.023584906,0.264150943,0.679245283,0.014150943,0.023584906,0.264150943,0.679245283
9056,180,Metro,6,5,9,1,3,4,5,2,6,64.24%,55.5%,55.5%,0.011787819,0.129666012,0.559921415,0.26719057,0.021653543,0.153543307,0.517716535,0.271653543,0.021653543,0.153543307,0.517716535,0.271653543
3216,1420,Metro,6,6,6,6,6,7,6,6,8,41.31%,36.7%,36.7%,0.017094017,0.011396011,0.196581197,0.749287749,0.008152174,0.010869565,0.220108696,0.739130435,0.008152174,0.010869565,0.220108696,0.739130435
9058,1420,Metro,10,9,10,10,9,10,10,9,9,29.60%,23.9%,23.9%,0.017077799,0.001897533,0.111954459,0.840607211,0.018832392,0.001883239,0.150659134,0.798493409,0.018832392,0.001883239,0.150659134,0.798493409
9059,180,Metro,6,5,6,6,5,6,6,6,7,61.33%,59.3%,59.3%,0.050359712,0.181654676,0.413669065,0.273381295,0.045454545,0.227272727,0.381818182,0.296363636,0.045454545,0.227272727,0.381818182,0.296363636
9060,180,Metro,6,1,8,6,2,10,5,2,6,89.61%,85.9%,85.9%,0.009633911,0.1522158,0.718689788,0.071290944,0.008960573,0.14874552,0.713261649,0.093189964,0.008960573,0.14874552,0.713261649,0.093189964
5606,480,Metro,10,6,12,6,6,8,6,6,6,40.45%,40.2%,40.2%,0.065395095,0.027247956,0.354223433,0.504087193,0.061797753,0.033707865,0.334269663,0.514044944,0.061797753,0.033707865,0.334269663,0.514044944
2918,20,Metro,3,1,4,3,2,6,3,3,5,92.01%,96.1%,96.1%,0.001536098,0.003072197,0.846390169,0.144393241,0,0.003139717,0.827315542,0.163265306,0,0.003139717,0.827315542,0.163265306
872,480,Metro,6,6,6,5,6,3,3,7,1,31.91%,28.9%,28.9%,0.027227723,0.00990099,0.232673267,0.641089109,0.029213483,0.013483146,0.224719101,0.660674157,0.029213483,0.013483146,0.224719101,0.660674157
4970,180,Metro,6,3,8,6,3,9,7,4,12,82.02%,84.7%,84.7%,0.021798365,0.335149864,0.534059946,0.073569482,0.019753086,0.313580247,0.550617284,0.074074074,0.019753086,0.313580247,0.550617284,0.074074074
875,470,North Central,9,9,11,12,10,11,10,9,12,4.65%,4.8%,4.8%,0.030015798,0.003159558,0.061611374,0.892575039,0.031496063,0.011811024,0.070866142,0.877952756,0.031496063,0.011811024,0.070866142,0.877952756
4973,180,Metro,6,4,7,6,4,6,2,4,3,88.37%,87.5%,87.5%,0.030411449,0.143112701,0.651162791,0.114490161,0.032629559,0.180422265,0.62571977,0.130518234,0.032629559,0.180422265,0.62571977,0.130518234
2926,140,Metro,5,5,4,6,6,6,6,6,6,81.61%,76.2%,76.2%,0.018390805,0.027586207,0.549425287,0.363218391,0.010822511,0.032467532,0.519480519,0.372294372,0.010822511,0.032467532,0.519480519,0.372294372
7024,1990,West Central,10,6,12,7,6,9,9,6,9,35.09%,42.0%,42.0%,0.015,0,0.115,0.87,0.015151515,0,0.141414141,0.833333333,0.015151515,0,0.141414141,0.833333333
1512,900,Metro,9,9,7,9,10,7,9,9,9,5.06%,6.0%,6.0%,0.101167315,0.015564202,0.060311284,0.780155642,0.089211618,0.010373444,0.062240664,0.786307054,0.089211618,0.010373444,0.062240664,0.786307054
4980,900,Metro,9,9,9,10,9,9,12,9,12,8.72%,7.7%,7.7%,0.040268456,0.006711409,0.100671141,0.822147651,0.036912752,0.003355705,0.083892617,0.82885906,0.036912752,0.003355705,0.083892617,0.82885906
4302,2690,Pikes Peak,1,3,1,1,3,1,1,3,1,88.73%,83.0%,83.0%,0.006535948,0.035947712,0.751633987,0.176470588,0.00623053,0.028037383,0.728971963,0.211838006,0.00623053,0.028037383,0.728971963,0.211838006
9080,3010,Pikes Peak,6,6,6,2,6,1,5,6,5,61.02%,64.4%,64.4%,0.008928571,0.013392857,0.089285714,0.883928571,0.008438819,0.016877637,0.105485232,0.835443038,0.008438819,0.016877637,0.105485232,0.835443038
890,1560,North Central,6,6,5,6,7,5,5,7,3,41.38%,38.5%,38.5%,0.011494253,0.029885057,0.227586207,0.708045977,0.007092199,0.033096927,0.203309693,0.73286052,0.007092199,0.033096927,0.203309693,0.73286052
2940,480,Metro,8,9,8,7,8,7,7,9,6,14.06%,15.8%,15.8%,0.110647182,0.002087683,0.123173278,0.711899791,0.098901099,0.002197802,0.149450549,0.698901099,0.098901099,0.002197802,0.149450549,0.698901099
1514,120,Metro,4,6,3,7,6,6,6,6,6,45.79%,44.9%,44.9%,0.019662921,0.014044944,0.191011236,0.724719101,0.026578073,0.019933555,0.212624585,0.65448505,0.026578073,0.019933555,0.212624585,0.65448505
2944,1580,Southeast,1,6,1,3,6,2,4,6,3,60.77%,65.1%,65.1%,0.022675737,0.015873016,0.614512472,0.324263039,0.022522523,0.015765766,0.65990991,0.290540541,0.022522523,0.015765766,0.65990991,0.290540541
2946,1420,Metro,10,6,12,6,6,7,6,6,9,65.46%,71.5%,71.5%,0.016304348,0.02173913,0.279891304,0.635869565,0.008849558,0.017699115,0.259587021,0.648967552,0.008849558,0.017699115,0.259587021,0.648967552
7045,880,Metro,7,3,12,6,1,8,6,1,10,94.92%,94.2%,94.2%,0.240191388,0.24784689,0.386602871,0.088995215,0.235112936,0.215605749,0.436344969,0.077002053,0.235112936,0.215605749,0.436344969,0.077002053
7047,900,Metro,9,13,9,9,12,6,9,12,7,0.78%,0.0%,0.0%,0.058365759,0.007782101,0.083657588,0.782101167,0.071153846,0.005769231,0.063461538,0.796153846,0.071153846,0.005769231,0.063461538,0.796153846
2952,900,Metro,9,9,9,9,9,9,9,9,8,9.44%,10.6%,10.6%,0.034647551,0.013142174,0.132616487,0.780167264,0.026184539,0.018703242,0.110972569,0.786783042,0.026184539,0.018703242,0.110972569,0.786783042
2953,900,Metro,12,12,12,12,12,12,13,12,12,1.46%,1.3%,1.3%,0.025104603,0.014644351,0.060669456,0.876569038,0.02690583,0.013452915,0.051569507,0.892376682,0.02690583,0.013452915,0.051569507,0.892376682
2954,900,Metro,6,7,6,6,8,6,6,8,6,9.68%,9.1%,9.1%,0.005928854,0.003952569,0.128458498,0.808300395,0.002020202,0.01010101,0.127272727,0.814141414,0.002020202,0.01010101,0.127272727,0.814141414
2956,1450,Northeast,1,6,1,1,6,1,1,6,1,43.42%,67.9%,67.9%,0.009708738,0,0.019417476,0.941747573,0,0,0.048076923,0.923076923,0,0,0.048076923,0.923076923
7056,3080,North Central,6,6,5,6,6,6,6,6,5,57.37%,61.0%,61.0%,0.002849003,0,0.535612536,0.452991453,0.005025126,0,0.510050251,0.467336683,0.005025126,0,0.510050251,0.467336683
914,180,Metro,1,1,1,1,2,3,5,3,6,77.62%,91.1%,91.1%,0.130952381,0.107142857,0.706349206,0.027777778,0.082774049,0.138702461,0.742729306,0.026845638,0.082774049,0.138702461,0.742729306,0.026845638
9108,130,Metro,5,5,6,5,5,5,6,6,5,63.09%,66.5%,66.5%,0.069135802,0.324691358,0.311111111,0.219753086,0.059036145,0.330120482,0.344578313,0.203614458,0.059036145,0.330120482,0.344578313,0.203614458
2965,900,Metro,12,9,11,12,9,12,12,9,12,11.44%,10.8%,10.8%,0.007429421,0.011887073,0.102526003,0.82615156,0.007225434,0.010115607,0.111271676,0.822254335,0.007225434,0.010115607,0.111271676,0.822254335
5014,1550,North Central,6,5,6,6,6,6,5,6,6,67.81%,63.6%,63.6%,0.018223235,0.025056948,0.396355353,0.519362187,0.024509804,0.012254902,0.411764706,0.5,0.024509804,0.012254902,0.411764706,0.5
919,480,Metro,12,12,13,12,11,10,12,11,9,17.91%,19.7%,19.7%,0.037162162,0.003378378,0.074324324,0.841216216,0.04,0.006666667,0.073333333,0.833333333,0.04,0.006666667,0.073333333,0.833333333
2970,480,Metro,8,12,6,7,12,6,10,12,6,3.42%,24.0%,24.0%,0.03514377,0.015974441,0.047923323,0.830670927,0.03180212,0.010600707,0.067137809,0.809187279,0.03180212,0.010600707,0.067137809,0.809187279
1519,20,Metro,9,12,8,10,12,8,11,12,9,2.02%,3.4%,3.4%,0.174183515,0.00933126,0.082426128,0.693623639,0.089922481,0.001550388,0.074418605,0.796899225,0.089922481,0.001550388,0.074418605,0.796899225
8346,1010,Pikes Peak,6,9,6,5,9,3,6,9,6,40.33%,44.8%,44.8%,0.009009009,0.036036036,0.198198198,0.687687688,0.011976048,0.023952096,0.221556886,0.655688623,0.011976048,0.023952096,0.221556886,0.655688623
5024,1420,Metro,6,6,6,6,6,6,6,6,6,70.05%,72.9%,72.9%,0.058524173,0.017811705,0.320610687,0.554707379,0.049019608,0.017156863,0.306372549,0.580882353,0.049019608,0.017156863,0.306372549,0.580882353
2980,1850,Northeast,8,6,6,10,8,12,6,9,6,52.81%,49.5%,49.5%,0,0,0.12,0.87,0,0.008333333,0.108333333,0.875,0,0.008333333,0.108333333,0.875
7078,1420,Metro,5,3,6,5,5,6,6,4,6,79.23%,72.1%,72.1%,0.012738854,0.015923567,0.270700637,0.624203822,0.02189781,0.010948905,0.208029197,0.686131387,0.02189781,0.010948905,0.208029197,0.686131387
4252,1540,Southwest,2,4,3,3,5,4,1,5,2,61.24%,56.4%,56.4%,0,0.011235955,0.353932584,0.365168539,0,0.006134969,0.423312883,0.374233129,0,0.006134969,0.423312883,0.374233129
9130,2700,Pikes Peak,6,6,5,6,6,3,7,7,7,59.17%,49.8%,49.8%,0.003773585,0.00754717,0.267924528,0.694339623,0.008695652,0.008695652,0.273913043,0.695652174,0.008695652,0.008695652,0.273913043,0.695652174
5036,1420,Metro,8,7,7,8,8,6,7,9,7,21.63%,20.1%,20.1%,0.054112554,0.025974026,0.164502165,0.714285714,0.044210526,0.031578947,0.149473684,0.732631579,0.044210526,0.031578947,0.149473684,0.732631579
498,1550,North Central,9,12,9,12,12,10,12,12,10,4.14%,4.4%,4.4%,0.034482759,0.006896552,0.050574713,0.864367816,0.035812672,0.002754821,0.05785124,0.85399449,0.035812672,0.002754821,0.05785124,0.85399449
6578,980,Pikes Peak,6,6,6,8,7,7,8,7,6,57.88%,58.1%,58.1%,0.072234763,0.144469526,0.23476298,0.474040632,0.052763819,0.165829146,0.324120603,0.336683417,0.052763819,0.165829146,0.324120603,0.336683417
2995,180,Metro,2,1,5,5,1,6,3,3,9,92.83%,89.9%,89.9%,0.028673835,0.075268817,0.827956989,0.050179211,0.018726592,0.06741573,0.865168539,0.026217228,0.018726592,0.06741573,0.865168539,0.026217228
9140,180,Metro,5,2,7,5,1,9,6,3,11,81.42%,85.0%,85.0%,0.033268102,0.160469667,0.673189824,0.084148728,0.033730159,0.156746032,0.714285714,0.071428571,0.033730159,0.156746032,0.714285714,0.071428571
5045,900,Metro,9,8,9,8,7,6,7,8,7,13.93%,11.7%,11.7%,0.031185031,0.012474012,0.122661123,0.8004158,0.029761905,0.013888889,0.111111111,0.81547619,0.029761905,0.013888889,0.111111111,0.81547619
1220,1828,Northeast,7,7,6,4,7,3,3,9,1,46.72%,45.3%,45.3%,0,0.006493506,0.12987013,0.824675325,0,0.006097561,0.18902439,0.768292683,0,0.006097561,0.18902439,0.768292683
951,1420,Metro,8,9,7,9,9,9,7,8,6,14.29%,15.2%,15.2%,0.124513619,0.003891051,0.190661479,0.655642023,0.13592233,0.005825243,0.190291262,0.646601942,0.13592233,0.005825243,0.190291262,0.646601942
952,1420,Metro,13,13,12,13,13,12,13,13,12,2.57%,4.3%,4.3%,0.01285347,0,0.087403599,0.871465296,0.01897019,0,0.06504065,0.888888889,0.01897019,0,0.06504065,0.888888889
954,2690,Pikes Peak,3,5,3,5,6,5,1,5,3,87.46%,92.9%,92.9%,0,0.019607843,0.81232493,0.151260504,0,0.011627907,0.840116279,0.13372093,0,0.011627907,0.840116279,0.13372093
7102,130,Metro,6,6,6,7,7,6,7,7,6,42.39%,42.9%,42.9%,0.055776892,0.163346614,0.167330677,0.521912351,0.053608247,0.187628866,0.15257732,0.498969072,0.053608247,0.187628866,0.15257732,0.498969072
5058,20,Metro,3,6,3,6,6,6,6,6,7,65.64%,58.6%,58.6%,0.032921811,0.03909465,0.477366255,0.438271605,0.021231423,0.008492569,0.460721868,0.488322718,0.021231423,0.008492569,0.460721868,0.488322718
964,880,Metro,12,7,13,9,6,10,8,6,9,50.88%,44.7%,44.7%,0.024952015,0.126679463,0.291746641,0.497120921,0.026217228,0.110486891,0.286516854,0.518726592,0.026217228,0.110486891,0.286516854,0.518726592
502,10,Metro,3,1,6,6,2,8,3,1,3,80.68%,76.2%,76.2%,0.028985507,0.019323671,0.714975845,0.193236715,0.033254157,0.016627078,0.731591449,0.175771971,0.033254157,0.016627078,0.731591449,0.175771971
7110,2000,West Central,6,6,9,6,6,6,8,6,8,41.59%,39.6%,39.6%,0.004807692,0.009615385,0.197115385,0.723557692,0.011990408,0.004796163,0.196642686,0.748201439,0.011990408,0.004796163,0.196642686,0.748201439
7116,130,Metro,6,6,8,6,6,7,7,6,9,65.97%,65.1%,65.1%,0.049019608,0.308123249,0.366946779,0.218487395,0.063576159,0.315231788,0.366887417,0.209271523,0.063576159,0.315231788,0.366887417,0.209271523
3234,990,Pikes Peak,5,6,6,4,6,3,5,6,5,43.87%,40.7%,40.7%,0.016641452,0.102874433,0.263237519,0.490166415,0.018838305,0.098901099,0.271585557,0.51177394,0.018838305,0.098901099,0.271585557,0.51177394
3022,480,Metro,9,12,9,10,12,9,10,12,9,11.47%,21.8%,21.8%,0.025684932,0.001712329,0.109589041,0.792808219,0.021238938,0.001769912,0.100884956,0.798230088,0.021238938,0.001769912,0.100884956,0.798230088
3025,1420,Metro,6,6,5,6,6,6,6,6,6,60.00%,57.7%,57.7%,0.03943662,0.028169014,0.287323944,0.597183099,0.044444444,0.05,0.252777778,0.575,0.044444444,0.05,0.252777778,0.575
3027,1000,Pikes Peak,6,8,6,7,8,6,6,9,5,28.82%,26.3%,26.3%,0.023847377,0.106518283,0.211446741,0.583465819,0.018612521,0.10998308,0.208121827,0.592216582,0.018612521,0.10998308,0.208121827,0.592216582
3032,880,Metro,6,3,9,7,3,12,9,3,13,96.12%,94.6%,94.6%,0.008976661,0.014362657,0.904847397,0.061041293,0.01584507,0.019366197,0.883802817,0.061619718,0.01584507,0.019366197,0.883802817,0.061619718
5284,470,North Central,6,8,5,9,9,8,6,8,5,30.64%,27.8%,27.8%,0.034552846,0.010162602,0.209349593,0.68902439,0.037475345,0.015779093,0.1617357,0.747534517,0.037475345,0.015779093,0.1617357,0.747534517
7134,900,Metro,10,8,10,10,9,9,9,8,9,8.49%,5.1%,5.1%,0.043327556,0.019064125,0.119584055,0.781629116,0.044326241,0.014184397,0.111702128,0.787234043,0.044326241,0.014184397,0.111702128,0.787234043
5090,2035,Southwest,6,6,6,9,6,7,5,6,5,48.41%,40.5%,40.5%,0,0.007936508,0.119047619,0.833333333,0,0.008264463,0.107438017,0.851239669,0,0.008264463,0.107438017,0.851239669
5093,1080,Pikes Peak,10,12,7,9,12,6,12,12,10,7.37%,6.3%,6.3%,0.028108108,0.011891892,0.090810811,0.83027027,0.026806527,0.01048951,0.095571096,0.824009324,0.026806527,0.01048951,0.095571096,0.824009324
1056,880,Metro,12,12,9,12,12,12,13,12,12,9.09%,7.6%,7.6%,0.028213166,0.021943574,0.12539185,0.780564263,0.047318612,0.018927445,0.107255521,0.776025237,0.047318612,0.018927445,0.107255521,0.776025237
1000,980,Pikes Peak,3,6,3,5,6,4,9,6,8,83.68%,84.1%,84.1%,0.035326087,0.114130435,0.519021739,0.277173913,0.035714286,0.155612245,0.512755102,0.237244898,0.035714286,0.155612245,0.512755102,0.237244898
3050,1520,Southwest,9,8,9,8,7,9,6,6,6,46.71%,34.8%,34.8%,0.005988024,0,0.095808383,0.874251497,0.006578947,0,0.085526316,0.901315789,0.006578947,0,0.085526316,0.901315789
9198,1410,Northwest,8,6,9,9,7,12,9,6,10,63.64%,58.1%,58.1%,0,0,0.242718447,0.72815534,0,0,0.25,0.732142857,0,0,0.25,0.732142857
9200,130,Metro,9,9,9,9,10,9,7,9,7,15.11%,16.6%,16.6%,0.060240964,0.021686747,0.118072289,0.730120482,0.058275058,0.020979021,0.123543124,0.717948718,0.058275058,0.020979021,0.123543124,0.717948718
7153,2700,Pikes Peak,6,7,3,6,8,5,6,7,6,36.62%,35.0%,35.0%,0.009469697,0.013257576,0.240530303,0.71780303,0.009469697,0.011363636,0.240530303,0.715909091,0.009469697,0.011363636,0.240530303,0.715909091
7154,3147,North Central,6,9,5,6,9,5,6,9,6,30.59%,29.4%,29.4%,0,0.010526316,0.136842105,0.831578947,0,0.010752688,0.086021505,0.88172043,0,0.010752688,0.086021505,0.88172043
7155,20,Metro,10,6,12,9,8,9,10,6,10,7.26%,8.4%,8.4%,0.056016598,0.014522822,0.116182573,0.788381743,0.024299065,0.009345794,0.147663551,0.805607477,0.024299065,0.009345794,0.147663551,0.805607477
7157,470,North Central,6,7,5,7,7,6,7,6,7,20.05%,22.3%,22.3%,0.011061947,0.019911504,0.146017699,0.82079646,0.009803922,0.007352941,0.159313725,0.816176471,0.009803922,0.007352941,0.159313725,0.816176471
7159,1040,Pikes Peak,9,7,7,7,9,6,9,8,8,18.75%,16.1%,16.1%,0.017045455,0.020833333,0.128787879,0.753787879,0.020072993,0.025547445,0.107664234,0.781021898,0.020072993,0.025547445,0.107664234,0.781021898
7160,1590,Southeast,6,6,6,8,6,9,9,6,8,38.37%,42.6%,42.6%,0,0,0.466019417,0.533980583,0,0,0.41025641,0.58974359,0,0,0.41025641,0.58974359
5972,1420,Metro,5,3,6,2,1,3,5,4,6,95.74%,94.2%,94.2%,0.012474012,0.014553015,0.775467775,0.143451143,0.001992032,0.025896414,0.794820717,0.129482072,0.001992032,0.025896414,0.794820717,0.129482072
5114,2530,Southeast,1,5,1,1,5,1,1,6,1,82.27%,80.8%,80.8%,0.003546099,0.003546099,0.726950355,0.258865248,0.003690037,0.014760148,0.712177122,0.26199262,0.003690037,0.014760148,0.712177122,0.26199262
7165,1080,Pikes Peak,11,12,9,10,12,7,11,12,8,5.76%,5.7%,5.7%,0.019283747,0.011019284,0.068870523,0.8815427,0.027100271,0.016260163,0.067750678,0.861788618,0.027100271,0.016260163,0.067750678,0.861788618
5120,1550,North Central,12,13,11,12,13,9,10,13,6,5.89%,5.0%,5.0%,0.072883173,0.00750268,0.052518757,0.833869239,0.06855792,0.007092199,0.053191489,0.838061466,0.06855792,0.007092199,0.053191489,0.838061466
1878,20,Metro,1,2,2,2,3,5,2,3,5,90.68%,89.4%,89.4%,0.003656307,0.007312614,0.857404022,0.122486289,0.003717472,0.00929368,0.814126394,0.159851301,0.003717472,0.00929368,0.814126394,0.159851301
9222,230,Southeast,6,11,3,5,11,2,6,12,5,50.75%,56.3%,56.3%,0,0,0.193548387,0.76344086,0,0,0.25,0.729166667,0,0,0.25,0.729166667
1032,1010,Pikes Peak,7,6,7,7,6,9,6,6,5,76.00%,74.8%,74.8%,0.004444444,0.035555556,0.351111111,0.528888889,0.008849558,0.044247788,0.384955752,0.482300885,0.008849558,0.044247788,0.384955752,0.482300885
5132,1790,Northeast,8,9,6,8,9,6,7,9,6,52.60%,52.0%,52.0%,0.01734104,0.028901734,0.161849711,0.757225434,0.023121387,0.028901734,0.156069364,0.757225434,0.023121387,0.028901734,0.156069364,0.757225434
3088,1420,Metro,6,6,8,5,5,6,5,5,5,73.25%,70.8%,70.8%,0.008421053,0.004210526,0.616842105,0.353684211,0.010204082,0.010204082,0.648979592,0.318367347,0.010204082,0.010204082,0.648979592,0.318367347
3090,3090,North Central,6,6,6,6,6,6,6,7,6,62.71%,62.1%,62.1%,0.002028398,0.010141988,0.462474645,0.484787018,0.001890359,0.009451796,0.480151229,0.465028355,0.001890359,0.009451796,0.480151229,0.465028355
2222,3120,North Central,6,5,6,6,5,6,6,5,6,80.34%,81.4%,81.4%,0.012684989,0.012684989,0.733615222,0.217758985,0.004081633,0.006122449,0.742857143,0.236734694,0.004081633,0.006122449,0.742857143,0.236734694
7190,1420,Metro,9,8,9,7,8,6,7,9,6,27.10%,26.2%,26.2%,0.014705882,0.010504202,0.18487395,0.720588235,0.019880716,0.011928429,0.210735586,0.707753479,0.019880716,0.011928429,0.210735586,0.707753479
5145,1420,Metro,9,8,10,10,9,9,9,10,11,19.27%,1.4%,1.4%,0.038321168,0.010948905,0.180656934,0.698905109,0.031128405,0.013618677,0.20233463,0.684824903,0.031128405,0.013618677,0.20233463,0.684824903
1052,40,Metro,6,6,5,7,6,6,5,6,5,25.22%,23.6%,23.6%,0.014084507,0.005417118,0.295774648,0.654387866,0.026589595,0.005780347,0.286705202,0.648554913,0.026589595,0.005780347,0.286705202,0.648554913
3102,1000,Pikes Peak,8,6,7,7,6,7,6,6,5,67.17%,64.4%,64.4%,0.006960557,0.071925754,0.329466357,0.512761021,0,0.087318087,0.345114345,0.496881497,0,0.087318087,0.345114345,0.496881497
3104,1040,Pikes Peak,10,9,9,10,9,7,9,10,9,16.51%,16.3%,16.3%,0.030232558,0.018604651,0.146511628,0.734883721,0.036057692,0.007211538,0.137019231,0.766826923,0.036057692,0.007211538,0.137019231,0.766826923
5154,870,West Central,10,7,10,9,7,7,7,7,6,63.72%,65.2%,65.2%,0.005639098,0.001879699,0.332706767,0.640977444,0.003780718,0,0.374291115,0.606805293,0.003780718,0,0.374291115,0.606805293
9251,1550,North Central,13,13,12,13,13,12,13,13,13,7.28%,5.6%,5.6%,0.174004193,0.01048218,0.037735849,0.744234801,0.145748988,0.010121457,0.046558704,0.769230769,0.145748988,0.010121457,0.046558704,0.769230769
3108,1000,Pikes Peak,6,7,6,5,7,3,5,8,3,44.20%,43.6%,43.6%,0.018306636,0.073226545,0.249427918,0.574370709,0.00968523,0.0968523,0.263922518,0.554479419,0.00968523,0.0968523,0.263922518,0.554479419
5158,880,Metro,12,8,12,12,7,12,12,7,13,37.92%,42.6%,42.6%,0.050420168,0.014005602,0.282913165,0.557422969,0.066465257,0.01510574,0.29305136,0.543806647,0.066465257,0.01510574,0.29305136,0.543806647
860,2690,Pikes Peak,6,6,6,6,6,5,6,6,6,72.73%,77.1%,77.1%,0.003389831,0.016949153,0.708474576,0.254237288,0.00625,0.021875,0.73125,0.228125,0.00625,0.021875,0.73125,0.228125
5162,1010,Pikes Peak,11,6,13,9,5,11,3,6,3,91.76%,86.1%,86.1%,0.016483516,0.054945055,0.406593407,0.368131868,0.015463918,0.046391753,0.37628866,0.448453608,0.015463918,0.046391753,0.37628866,0.448453608
5166,1140,Pikes Peak,8,6,12,7,6,6,6,6,6,59.68%,57.5%,57.5%,0,0.003952569,0.110671937,0.837944664,0,0.004524887,0.131221719,0.79638009,0,0.004524887,0.131221719,0.79638009
7218,1550,North Central,6,5,6,1,6,2,4,6,3,84.64%,79.8%,79.8%,0.002570694,0.01285347,0.583547558,0.359897172,0.004889976,0.009779951,0.552567237,0.403422983,0.004889976,0.009779951,0.552567237,0.403422983
1076,880,Metro,6,6,6,6,6,5,7,5,9,50.77%,51.3%,51.3%,0.048582996,0.010121457,0.451417004,0.423076923,0.052845528,0.014227642,0.451219512,0.396341463,0.052845528,0.014227642,0.451219512,0.396341463
